source,target
2088753,2121263
2088753,2090656
2088753,2089429
2088753,2091045
2088753,2088837
2088753,2088751
2088753,2089414
2088753,2120389
2088753,2120468
2088753,2120044
2088753,2121412
2088753,2123537
2088753,2120411
2088753,2123538
2088753,2120630
2088753,2128929
2088753,2089166
2088753,2089789
2088753,2090188
2088753,2090415
2088753,2090656
2088754,2089366
2088754,2090585
2088754,2088618
2088754,2129276
2088754,2089366
2088754,2090585
2088754,2088618
2088754,2089469
2088754,2089148
2088754,2091584
2088754,2090087
2088754,2089700
2088756,2091107
2088756,2088668
2088756,2091024
2088756,2089795
2088756,2121693
2088756,2089191
2088756,2091107
2088756,2091617
2088756,2089191
2088756,2089872
2088757,2091058
2088757,2088774
2088757,2091439
2088757,2089414
2088757,2088774
2088773,2128891
2088773,2129276
2088774,2091458
2088774,2089976
2088774,2089789
2088774,2091592
2088774,2089409
2088774,2089194
2088774,2091001
2088774,2089899
2088774,2091705
2088774,2091058
2088774,2088798
2088774,2088798
2088774,2088588
2088774,2123681
2088774,2091006
2088774,2089416
2088774,2088730
2088774,2090384
2088774,2122406
2088774,2088753
2088774,2121428
2088774,2122119
2088774,2089414
2088774,2091120
2088774,2089428
2088774,2088492
2088774,2090678
2088797,2090425
2088797,2090425
2088797,2091200
2088797,2089709
2088798,2088666
2088798,2091494
2088798,2124079
2088798,2120998
2088798,2121802
2088798,2121487
2088798,2121591
2088798,2088666
2088798,2091058
2088798,2091705
2088800,2090656
2088800,2090348
2088800,2088837
2088800,2121412
2088800,2123537
2088800,2090656
2088800,2090348
2088800,2089897
2088800,2090660
2088800,2090355
2088800,2091790
2088802,2121297
2088802,2121297
2088802,2089633
2088835,2089211
2088835,2121003
2088835,2091242
2088835,2121791
2088835,2089906
2088835,2088846
2088835,2091243
2088835,2090378
2088835,2089429
2088835,2090367
2088835,2091060
2088835,2122006
2088835,2120568
2088835,2121003
2088835,2121791
2088835,2120148
2088835,2121145
2088835,2128929
2088835,2129274
2088835,2091242
2088835,2090192
2088837,2088715
2088837,2090390
2088837,2120045
2088837,2088540
2088837,2091681
2088837,2123058
2088837,2120045
2088837,2123675
2088838,2091107
2088838,2088668
2088838,2091024
2088838,2089795
2088838,2089469
2088838,2088773
2088838,2121693
2088838,2089156
2088838,2091107
2088838,2089156
2088838,2089872
2088839,2120957
2088839,2120957
2088839,2129332
2088841,2089886
2088841,2089886
2088846,2122481
2088846,2089015
2088846,2088837
2088846,2122481
2088846,2090378
2088846,2089015
2088873,2091107
2088873,2088668
2088873,2091024
2088873,2089795
2088873,2089877
2088873,2088773
2088873,2120938
2088873,2089130
2088873,2091107
2088873,2089130
2088873,2089872
2088879,2121226
2088879,2088839
2088879,2090858
2088879,2121226
2088881,2091058
2088881,2091754
2088881,2090341
2088881,2089414
2088881,2088588
2088881,2091754
2088882,2089366
2088882,2089366
2088882,2089469
2088882,2089148
2088882,2091584
2088895,2123757
2088895,2123757
2088895,2121609
2088896,2090374
2088896,2120996
2088896,2089634
2088897,2090656
2088897,2090348
2088897,2088837
2088897,2122289
2088897,2121412
2088897,2123537
2088897,2090656
2088897,2090348
2088897,2089897
2088897,2088962
2088897,2090660
2088897,2090355
2088897,2091790
2088898,2089414
2088898,2091681
2088898,2091584
2088898,2089414
2088911,2090425
2088911,2090425
2088911,2089118
2088911,2091461
2088911,2091138
2088911,2091616
2088911,2091013
2088911,2091200
2088916,2091041
2088916,2088837
2088916,2122538
2088916,2122915
2088916,2089132
2088916,2091041
2088916,2091449
2088916,2089132
2088916,2089035
2088917,2090929
2088917,2090929
2088917,2091200
2088929,2090359
2088929,2089875
2088929,2089079
2088930,2088690
2088930,2090584
2088930,2089973
2088930,2088690
2088932,2090659
2088932,2091048
2088932,2091348
2088932,2090387
2088932,2090265
2088932,2089157
2088932,2091483
2088932,2090387
2088960,2089193
2088960,2089193
2088961,2092386
2088961,2090360
2088961,2089423
2088961,2089697
2088961,2091748
2088961,2089701
2088961,2088475
2088961,2088773
2088961,2090359
2088961,2089189
2088961,2088668
2088961,2089697
2088962,2091316
2088962,2088969
2088962,2122289
2088962,2091316
2088962,2090660
2088962,2090355
2088965,2121592
2088965,2089429
2088965,2121592
2088965,2128929
2088965,2088837
2088965,2088751
2088969,2122289
2088969,2122289
2089012,2123736
2089012,2123736
2089012,2120958
2089012,2122908
2089013,2089877
2089014,2089429
2089014,2121805
2089014,2128929
2089015,2091243
2089015,2090382
2089015,2090378
2089015,2124283
2089015,2088837
2089015,2090390
2089015,2090390
2089015,2124283
2089034,2089161
2089034,2088750
2089034,2089697
2089034,2091681
2089034,2089631
2089034,2091017
2089034,2089131
2089034,2089620
2089034,2089881
2089034,2089189
2089034,2089161
2089035,2124275
2089035,2090990
2089036,2089367
2089036,2089469
2089036,2088837
2089036,2122747
2089036,2089629
2089036,2089367
2089036,2089629
2089036,2090990
2089038,2089366
2089038,2089366
2089038,2089469
2089038,2089148
2089038,2091584
2089057,2120613
2089057,2089152
2089057,2088895
2089057,2089012
2089057,2120411
2089057,2120958
2089057,2120613
2089057,2090089
2089057,2089152
2089060,2091048
2089060,2089892
2089060,2089622
2089060,2090387
2089060,2089622
2089060,2090265
2089060,2090387
2089079,2091637
2089079,2091000
2089082,2091058
2089082,2088774
2089082,2090951
2089082,2089414
2089082,2088774
2089084,2090660
2089084,2089429
2089084,2091681
2089084,2122006
2089084,2124275
2089084,2128929
2089084,2090660
2089085,2089471
2089085,2089892
2089085,2089470
2089087,2091810
2089087,2089130
2089087,2092386
2089087,2090987
2089087,2090360
2089087,2091019
2089087,2090997
2089087,2090952
2089087,2089423
2089087,2089895
2089087,2089191
2089087,2090953
2089087,2089156
2089087,2090150
2089087,2091435
2089087,2089717
2089087,2089427
2089087,2092113
2089087,2091706
2089087,2092102
2089087,2091478
2089087,2088750
2089087,2089189
2089087,2089877
2089087,2089079
2089087,2090359
2089087,2089875
2089087,2088773
2089087,2091008
2089087,2091261
2089087,2089473
2089087,2090583
2089087,2088838
2089087,2088475
2089087,2091049
2089087,2091581
2089087,2090429
2089087,2091617
2089087,2090363
2089087,2091560
2089087,2089153
2089087,2089701
2089087,2091009
2089087,2090345
2089087,2090992
2089087,2091748
2089087,2090349
2089087,2089160
2089087,2088756
2089087,2089698
2089087,2088873
2089087,2088750
2089088,2091041
2089088,2088837
2089088,2091041
2089088,2089035
2089089,2090425
2089089,2090425
2089089,2091200
2089089,2091494
2089090,2091243
2089090,2088846
2089090,2090378
2089090,2089403
2089090,2128837
2089090,2120148
2089090,2091060
2089090,2089403
2089091,2089631
2089091,2089900
2089091,2089469
2089091,2089631
2089113,2089366
2089113,2089900
2089113,2088618
2089113,2089366
2089113,2089900
2089113,2088618
2089113,2089469
2089113,2089148
2089113,2091584
2089113,2090087
2089113,2091451
2089114,2090416
2089114,2089791
2089114,2090989
2089114,2090416
2089114,2089791
2089114,2128929
2089114,2129274
2089114,2090660
2089114,2090355
2089114,2091316
2089114,2088540
2089114,2089429
2089114,2089901
2089114,2089469
2089114,2091664
2089114,2090989
2089115,2090943
2089115,2090943
2089115,2120462
2089115,2122296
2089116,2091277
2089116,2090659
2089116,2091048
2089116,2089892
2089116,2089060
2089116,2090387
2089116,2090265
2089116,2091494
2089116,2089783
2089116,2090367
2089116,2090387
2089118,2088841
2089118,2088841
2089118,2091311
2089130,2092157
2089130,2088873
2089130,2092157
2089130,2088773
2089130,2089877
2089130,2089626
2089130,2091024
2089130,2088668
2089130,2091343
2089130,2120938
2089130,2088873
2089131,2090995
2089131,2090383
2089131,2090348
2089131,2089154
2089131,2091017
2089131,2122903
2089131,2091617
2089131,2089897
2089131,2091717
2089131,2091017
2089132,2091474
2089132,2122915
2089132,2088916
2089132,2091474
2089132,2122915
2089132,2091449
2089132,2088837
2089132,2122538
2089132,2088916
2089133,2121592
2089133,2089429
2089133,2121592
2089133,2128929
2089133,2088837
2089133,2090358
2089134,2124049
2089134,2089193
2089134,2090262
2089134,2088929
2089134,2088667
2089134,2088773
2089134,2088750
2089134,2124049
2089134,2120996
2089134,2120156
2089134,2089907
2089134,2089551
2089134,2089790
2089134,2089904
2089134,2090276
2089134,2089013
2089134,2090362
2089136,2089193
2089136,2089193
2089136,2089429
2089136,2128929
2089146,2090143
2089146,2123678
2089146,2122466
2089146,2123760
2089146,2124166
2089146,2089136
2089146,2088960
2089146,2089193
2089146,2089980
2089146,2123678
2089147,2089429
2089147,2121805
2089147,2128929
2089148,2128891
2089149,2123226
2089149,2120148
2089149,2120597
2089149,2120597
2089150,2091717
2089150,2088837
2089150,2120875
2089150,2089774
2089150,2091717
2089150,2089774
2089152,2123535
2089152,2088895
2089152,2123535
2089152,2090089
2089153,2091107
2089153,2088668
2089153,2091024
2089153,2089795
2089153,2088773
2089153,2089717
2089153,2091107
2089153,2089717
2089153,2089872
2089154,2089370
2089154,2090660
2089154,2090947
2089154,2090947
2089154,2088837
2089154,2090990
2089154,2091388
2089154,2089084
2089154,2090660
2089154,2091681
2089154,2121365
2089154,2124280
2089154,2124275
2089155,2089161
2089155,2088750
2089155,2089087
2089155,2091017
2089155,2090859
2089155,2091681
2089155,2088509
2089155,2089620
2089155,2089881
2089155,2089189
2089155,2089161
2089156,2092157
2089156,2088838
2089156,2092157
2089156,2088773
2089156,2121693
2089156,2089626
2089156,2091024
2089156,2091343
2089156,2088668
2089156,2088838
2089157,2091483
2089157,2088589
2089158,2121257
2089158,2088773
2089159,2091010
2089159,2089469
2089159,2090585
2089159,2088965
2089159,2088837
2089159,2088751
2089159,2091010
2089159,2090990
2089159,2120292
2089159,2121300
2089159,2089718
2089159,2090263
2089159,2090263
2089160,2091107
2089160,2088668
2089160,2091024
2089160,2089795
2089160,2088773
2089160,2089427
2089160,2091107
2089160,2089427
2089160,2089872
2089161,2088690
2089161,2089189
2089161,2089620
2089161,2091681
2089161,2091017
2089161,2088750
2089162,2090151
2089162,2089708
2089162,2090657
2089162,2091261
2089162,2113773
2089164,2091058
2089164,2088774
2089164,2090365
2089164,2089414
2089164,2088774
2089165,2089150
2089165,2088837
2089165,2089694
2089165,2089150
2089165,2089694
2089165,2090947
2089165,2089870
2089166,2091016
2089166,2088753
2089166,2091016
2089166,2120630
2089166,2123537
2089166,2090355
2089166,2121412
2089166,2091790
2089166,2120389
2089166,2120468
2089167,2088726
2089167,2123727
2089167,2124085
2089167,2121413
2089167,2088895
2089167,2088752
2089167,2091209
2089167,2091209
2089167,2124085
2089189,2090932
2089189,2090359
2089189,2089875
2089189,2128841
2089190,2091058
2089190,2091754
2089190,2089414
2089190,2089420
2089190,2088588
2089190,2091754
2089191,2092157
2089191,2088756
2089191,2092157
2089191,2091617
2089191,2121693
2089191,2089626
2089191,2091024
2089191,2088668
2089191,2091343
2089191,2088756
2089192,2089629
2089192,2121663
2089192,2088728
2089192,2089629
2089192,2121663
2089192,2088837
2089192,2120292
2089192,2088728
2089193,2088523
2089194,2088965
2089194,2088730
2089194,2088965
2089194,2123241
2089194,2088837
2089194,2088751
2089194,2089978
2089195,2088690
2089195,2090584
2089195,2091682
2089195,2088690
2089196,2091058
2089196,2091754
2089196,2091453
2089196,2089414
2089196,2088588
2089196,2091754
2089197,2088751
2089197,2090390
2089197,2089902
2089197,2088837
2089197,2090358
2089197,2123815
2089197,2122109
2089197,2089902
2089197,2090358
2089197,2122109
2089198,2089774
