source,target
2588539,2588541
2588539,2698984
2588540,2653745
2588540,2653037
2588540,2655453
2588540,2588170
2588541,2698804
2588542,2653745
2588542,2653037
2588542,2655453
2588542,2588174
2588543,2588821
2588543,2698803
2588543,2588541
2588544,2655063
2588544,2654483
2588544,2669285
2588545,2591367
2588546,2588551
2588547,2588553
2588547,2588551
2588547,2591367
2588549,2588555
2588549,2591367
2588550,2588551
2588550,2654483
2588551,2609854
2588551,2729544
2588551,2609891
2588551,2654483
2588551,2654727
2588551,2655063
2588551,2594681
2588551,2594937
2588551,2611121
2588552,2588548
2588552,2588551
2588552,2654483
2588553,2655453
2588553,2655127
2588554,2588564
2588554,2588426
2588554,2588066
2588556,2588551
2588556,2610920
2588556,2654834
2588556,2654259
2588557,2588426
2588557,2588066
2588558,2588426
2588560,2653963
2588560,2594937
2588560,2588278
2588561,2591911
2588561,2747229
2588561,2591367
2588561,2673660
2588561,2673692
2588561,2655231
2588561,2610919
2588562,2588182
2588562,2594623
2588562,2668288
2588562,2595646
2588562,2653433
2588562,2668799
2588563,2591911
2588563,2747229
2588563,2591367
2588563,2673660
2588563,2673692
2588563,2655231
2588563,2610919
2588566,2591911
2588566,2747229
2588566,2591367
2588566,2673660
2588566,2673692
2588566,2655231
2588566,2610919
2588567,2588562
2588567,2588182
2588567,2674614
2588593,2668298
2588593,2655453
2588593,2653037
2588593,2588070
2588593,2588087
2588593,2588069
2588593,2588603
2588593,2588181
2588593,2588078
2588593,2588291
2588593,2588339
2588593,2594937
2588594,2707831
2588594,2708065
2588594,2653908
2588594,2654673
2588594,2607321
2588594,2607351
2588594,2594574
2588594,2654837
2588594,2654270
2588594,2654483
2588594,2655478
2588594,2654764
2588594,2668330
2588595,2669085
2588595,2653745
2588595,2655453
2588595,2653037
2588595,2588070
2588595,2588087
2588595,2588069
2588595,2588603
2588595,2588181
2588595,2588078
2588595,2588291
2588595,2588339
2588595,2594937
2588596,2654727
2588596,2588291
2588596,2588603
2588596,2588079
2588599,2707831
2588599,2708065
2588599,2607321
2588599,2607373
2588599,2607329
2588599,2594574
2588599,2654837
2588599,2654270
2588599,2654483
2588599,2655478
2588599,2654764
2588599,2668330
2588600,2588278
2588600,2588349
2588600,2588183
2588600,2668833
2588600,2655453
2588600,2653037
2588600,2655127
2588600,2654877
2588600,2594634
2588600,2589264
2588600,2588182
2588600,2588560
2588601,2654727
2588601,2588994
2588601,2747229
2588601,2591367
2588601,2655127
2588601,2655453
2588601,2654003
2588601,2610919
2588602,2610919
2588602,2653394
2588602,2655453
2588602,2655127
2588602,2590686
2588602,2591367
2588602,2747229
2588602,2594937
2588602,2588715
2588602,2610920
2588602,2588711
2588602,2654727
2588602,2591911
2588603,2595650
2588604,2591911
2588604,2588999
2588604,2591367
2588604,2589003
2588700,2654307
2588700,2655453
2588700,2654319
2588700,2654969
2588700,2605080
2588700,2605130
2588700,2605055
2588700,2604988
2588700,2653654
2588700,2594578
2588700,2589093
2588703,2588713
2588703,2588711
2588703,2591911
2588703,2747229
2588703,2591367
2588703,2655453
2588703,2654307
2588703,2588710
2588704,2610919
2588704,2655453
2588704,2591367
2588704,2747229
2588704,2610920
2588704,2594681
2588704,2654727
2588704,2591911
2588704,2588700
2588705,2591911
2588705,2588700
2588705,2610920
2588705,2594681
2588705,2747229
2588705,2591367
2588705,2610919
2588706,2591911
2588706,2588700
2588706,2610920
2588706,2594681
2588706,2747229
2588706,2591367
2588706,2610919
2588707,2591911
2588707,2654727
2588707,2610920
2588707,2588715
2588707,2747229
2588707,2590686
2588707,2655453
2588707,2735016
2588708,2588711
2588708,2591911
2588708,2747229
2588708,2591367
2588708,2655231
2588708,2655453
2588708,2610919
2588709,2591911
2588709,2747229
2588709,2735016
2588710,2588716
2588710,2591911
2588710,2747229
2588710,2591367
2588710,2610919
2588711,2653963
2588711,2588713
2588711,2654364
2588711,2654988
2588711,2655453
2588711,2595642
2588711,2668326
2588711,2594681
2588711,2594916
2588713,2655453
2588713,2653037
2588713,2654834
2588713,2668940
2588713,2594681
2588713,2588717
2588714,2588716
2588714,2588711
2588714,2591911
2588714,2610920
2588714,2747229
2588714,2591367
2588714,2590686
2588714,2655231
2588714,2610919
2588715,2594681
2588716,2588713
2588716,2653037
2588716,2655453
2588716,2653448
2588771,2591911
2588771,2654727
2588771,2588700
2588771,2610920
2588771,2594681
2588771,2747229
2588771,2591367
2588771,2655453
2588771,2610919
2588773,2653344
2588773,2668007
2588777,2677477
2588777,2594574
2588777,2654837
2588777,2654270
2588777,2654483
2588777,2655478
2588777,2654764
2588777,2668330
2588779,2588716
2588779,2591911
2588779,2654727
2588779,2610920
2588779,2747229
2588779,2591367
2588779,2610919
2588781,2677478
2588781,2594574
2588781,2654837
2588781,2654270
2588781,2654483
2588781,2655478
2588781,2654764
2588781,2668330
2588929,2588957
2588950,2676483
2588950,2676488
2588950,2610919
2588951,2588950
2588951,2654483
2588951,2653433
2588951,2655453
2588951,2654727
2588951,2591367
2588951,2674614
2588951,2668318
2588951,2676488
