source,target
1647790,1648922
1647790,1648208
1647790,1648393
1647790,1648486
1647790,1648981
1647790,1648612
1647790,1648419
1647790,1647890
1647790,2087515
1647794,1648406
1647798,1649213
1647803,1648410
1647803,1647652
1647803,1648549
1647803,1648409
1647803,1647837
1647803,1648787
1647803,1649007
1647803,1648192
1647803,1648652
1647803,1647729
1647803,1647880
1647803,1648938
1647803,1649141
1647803,1648623
1647803,1649151
1647803,1648510
1647803,1649132
1647803,1648079
1647803,1648341
1647803,1648747
1647803,1648551
1647803,1648806
1647803,1649235
1647803,1648564
1647803,1648043
1647803,1647692
1647803,1648344
1647803,1647709
1647804,1649252
1647804,1648412
1647804,1648722
1647804,2088347
1647804,2087420
1647804,1648807
1647804,1647961
1647804,1647833
1647804,1647707
1647804,1648208
1647804,1648660
1647804,1648194
1647804,1648049
1647811,2087520
1647811,1647981
1647812,1648374
1647812,2087520
1647812,1648502
1647828,1648087
1647828,1649164
1647828,1648035
1647829,1648194
1647831,1648807
1647831,2087578
1647831,2087420
1647831,1647707
1647831,1648660
1647831,1648194
1647831,1647598
1647833,1648658
1647833,1647707
1647833,1648578
1647833,2087734
1647837,2088359
1647837,2088390
1647838,1648724
1647839,1648023
1647842,1649001
1647842,1648422
1647842,1649199
1647842,1648388
1647863,2088347
1647863,2087620
1647863,1648208
1647864,1647837
1647869,1648134
1647869,1647872
1647869,1648590
1647869,1648749
1647869,1649172
1647869,1649086
1647870,1648537
1647870,1648081
1647870,2087520
1647870,2087903
1647870,2087561
1647870,2087762
1647870,2087494
1647870,2087760
1647870,2087773
1647870,1648582
1647870,1647803
1647870,1647812
1647870,2087373
1647872,1648689
1647872,1647650
1647872,1648917
1647872,1648134
1647872,1648552
1647872,1648406
1647872,1648590
1647873,2087541
1647873,2087694
1647873,2087844
1647873,1647708
1647873,1648516
1647873,1647725
1647873,1647707
1647873,1648541
1647873,1649098
1647873,1648256
1647873,1647788
1647873,1648386
1647873,2087900
1647874,1649091
1647874,1648080
1647875,1649127
1647875,1648194
1647877,1648410
1647879,2088347
1647879,2088359
1647879,2087420
1647879,2087704
1647879,1647657
1647879,1648807
1647879,1647961
1647879,1647833
1647879,1647707
1647879,1649204
1647879,1648208
1647879,1648194
1647879,1648745
1647880,1648159
1647880,1648238
1647880,1648286
1647880,1647837
1647880,1648409
1647880,1648549
1647880,1647652
1647880,1648035
1647880,1648236
1647880,1648863
1647880,1648468
1647880,1648937
1647881,1648733
1647881,1647892
1647881,2087499
1647889,2087458
1647889,2087471
1647889,2087552
1647890,1648486
1647890,1647707
1647890,1647644
1647890,2087705
1647892,2088421
1647892,2087437
1647893,1648284
1647893,1648629
1647896,1648097
1647896,2088347
1647896,1648208
1647898,1648147
1647898,2087488
1647899,2088388
1647903,1648412
1647903,2088369
1647903,2087368
1647903,2087771
1647903,2087404
1647903,2087415
1647903,1647927
1647903,1647833
1647903,1647707
1647903,1648925
1647903,1648726
1647921,1649163
1647921,1647927
1647922,1647968
1647922,1648425
1647922,2088388
1647922,2088370
1647922,2087509
1647922,2087361
1647922,2087638
1647922,1648495
1647922,1648486
1647922,1647942
1647922,1647890
1647922,2087600
1647922,1648984
1647922,2087607
1647925,1648256
1647925,1649098
1647925,1648629
1647927,1649204
1647930,1648907
1647930,1649108
1647935,2088347
1647935,1648208
1647935,1648381
1647942,1648486
1647942,1647890
1647942,1648419
1647942,2088370
1647942,2087361
1647942,2087513
1647947,1649213
1647949,1648384
1647949,1648746
1647949,2088388
1647949,2088347
1647949,2088368
1647949,2088377
1647949,2087509
1647949,2087462
1647949,2087407
1647949,2087427
1647949,2087517
1647949,2087373
1647949,2087446
1647949,2087494
1647949,2087760
1647949,2087550
1647949,2087549
1647949,2087561
1647949,2087688
1647949,2087917
1647949,2087841
1647949,2087859
1647949,2087499
1647949,1647837
1647949,1648106
1647949,1647877
1647949,1649248
1647949,1648208
1647949,1648410
1647949,1648419
1647949,1648733
1647949,1647790
1647949,1648388
1647949,1648450
1647949,1647892
1647949,1648081
1647949,1647881
1647949,2087585
1647951,1648609
1647951,1649163
1647951,1648088
1647951,1648194
1647951,1647875
1647955,1648082
1647955,2087835
1647955,2087803
1647955,2087415
1647955,2087561
1647955,1649276
1647955,1648533
1647955,1648412
1647961,1648807
1647961,2088347
1647961,1647707
1647961,1648208
1647961,2087420
1647962,1647803
1647962,1648135
1647962,1648911
1647962,1648791
1647962,1649204
1647962,1648842
1647962,1648187
1647962,1648407
1647962,1648035
1647962,1648040
1647964,2088424
1647964,2088347
1647964,1648208
1647964,1648115
1647964,1648841
1647964,1648491
1647965,1648236
1647965,1648863
1647965,2088421
1647967,1648619
1647967,1648283
1647967,2087613
1647967,2087561
1647967,2087841
1647967,1647975
1647967,1648391
1647967,1647707
1647967,1648419
1647968,1648080
1647968,1648981
1647968,1648121
1647968,1648482
1647968,1648612
1647971,1647968
1647971,1648425
1647971,2088370
1647971,2087361
1647971,2087844
1647971,1647873
1647971,1649098
1647971,1648080
1647971,1648256
1647971,1649091
1647971,1649254
1647971,1648486
1647971,1648482
1647971,1647922
1647975,1647665
1647975,1648484
1647975,1649001
1647975,1647707
1647981,1648238
1647981,1649198
1647986,2087614
1647986,2087420
1647986,1648807
1647986,1647833
1647986,1647707
1647986,1647654
1647986,1647758
1647986,1648660
1647986,1648194
1647986,1648750
1647990,1648637
1647990,1649202
1647990,1647722
1648001,1648941
1648001,1649059
1648001,1647927
1648001,1647788
1648001,1649251
1648022,1647833
1648022,1648578
1648022,1647707
1648022,2087912
1648022,1648386
1648022,1648541
1648022,2087652
1648023,1647863
1648033,1648941
1648033,1647927
1648033,1647921
1648033,1647788
1648033,1649251
1648035,1648724
1648035,2088369
1648035,1648409
1648035,1648549
1648036,1647889
1648036,2087870
1648036,2087552
1648036,1647738
1648036,1647723
1648036,1648985
1648036,2087935
1648037,1648941
1648037,1648503
1648037,1647927
1648037,1647716
1648040,1647803
1648040,1648911
1648040,1649204
1648040,1648187
1648040,1648035
1648040,1647722
1648043,1648159
1648043,1648238
1648043,1647837
1648043,1648236
1648043,1648863
1648043,1647864
1648043,1648937
1648045,1649252
1648045,1648412
1648045,1648722
1648045,1647707
1648045,1648049
1648048,1648456
1648048,1648333
1648048,1648690
1648048,1649007
1648048,2086499
1648049,2087458
1648049,1647707
1648049,1649252
1648075,2087482
