source,target
2319008,2575366
2319008,2575430
2319008,2323151
2319009,2318999
2319009,2320472
2319009,2577464
2319009,2575305
2319009,2574990
2319009,2575430
2319010,2319801
2319010,2319013
2319010,2323150
2319010,2320472
2319010,2586857
2319010,2319694
2319010,2323151
2319011,2319009
2319011,2318996
2319011,2319801
2319011,2586857
2319011,2319694
2319011,2575430
2319011,2575208
2319011,2319001
2319012,2319801
2319012,2319013
2319012,2323150
2319012,2320472
2319012,2586857
2319012,2319694
2319012,2323151
2319013,2320434
2319013,2575091
2319013,2321865
2319013,2321848
2319013,2321920
2319013,2321884
2319013,2575317
2319013,2575212
2319013,2575430
2319013,2575208
2319014,2319801
2319014,2575271
2319014,2318996
2319014,2323150
2319014,2318997
2319014,2320528
2319014,2586857
2319014,2319694
2319014,2319490
2319014,2575348
2319014,2575430
2319014,2575042
2319014,2323151
2319015,2575271
2319015,2319055
2319015,2586857
2319015,2319694
2319015,2575348
2319015,2575430
2319015,2575161
2319015,2323151
2319020,2575271
2319020,2586857
2319020,2575348
2319020,2574990
2319020,2575430
2319020,2585257
2319021,2319801
2319021,2319053
2319021,2319694
2319021,2319043
2319022,2575271
2319022,2319801
2319022,2586857
2319022,2319694
2319022,2574990
2319022,2575430
2319022,2323151
2319023,2575271
2319023,2319055
2319023,2319801
2319023,2586857
2319023,2319694
2319023,2574990
2319023,2575430
2319023,2323151
2319030,2319694
2319030,2319022
2319031,2575271
2319031,2319694
2319031,2575348
2319031,2575430
2319031,2323151
2319037,2319053
2319037,2577496
2319037,2320673
2319037,2320671
2319037,2575046
2319037,2577436
2319038,2319694
2319038,2319022
2319039,2319801
2319039,2586857
2319039,2319694
2319039,2575271
2319039,2574990
2319039,2575430
2319039,2323151
2319040,2319694
2319040,2319022
2319041,2319047
2319042,2319694
2319042,2319022
2319043,2319055
2319043,2575271
2319043,2319694
2319043,2575348
2319043,2575430
2319043,2323151
2319044,2319801
2319044,2575271
2319044,2586857
2319044,2319694
2319044,2575430
2319044,2323151
2319045,2575271
2319045,2319694
2319045,2575348
2319045,2575430
2319045,2323151
2319046,2319694
2319046,2319022
2319047,2320528
2319047,2575422
2319052,2319801
2319052,2575271
2319052,2586857
2319052,2319694
2319052,2323151
2319053,2319055
2319053,2319041
2319053,2319047
2319053,2319037
2319053,2320528
2319053,2320472
2319053,2577496
2319053,2577322
2319053,2320659
2319053,2320670
2319053,2575146
2319053,2575430
2319053,2320653
2319053,2577466
2319054,2575271
2319054,2586857
2319054,2319694
2319054,2323151
2319055,2320671
2319056,2319801
2319056,2319037
2319056,2319055
2319056,2323150
2319056,2319694
2319056,2575348
2319056,2574990
2319056,2575402
2319056,2575430
2319056,2323151
2319057,2319801
2319057,2575271
2319057,2323150
2319057,2586857
2319057,2319694
2319057,2323151
2319058,2319801
2319058,2319055
2319058,2586857
2319058,2319694
2319058,2575271
2319058,2575202
2319058,2575161
2319058,2323151
2319059,2578483
2319059,2578332
2319059,2578469
2319059,2578390
2319059,2578515
2319059,2578425
2319059,2575146
2319059,2575284
2319059,2578431
2319059,2578537
2319059,2320442
2319059,2575306
2319059,2575203
2319059,2575233
2319059,2575434
2319059,2575295
2319059,2577342
2319060,2578516
2319060,2578448
2319060,2320475
2319060,2577479
2319060,2577310
2319060,2575327
2319060,2575018
2319060,2574999
2319060,2575430
2319060,2575140
2319060,2575233
2319060,2575082
2319060,2575237
2319061,2575361
2319061,2578483
2319061,2578332
2319061,2578469
2319061,2578390
2319061,2578295
2319061,2575056
2319061,2578515
2319061,2578425
2319061,2578431
2319061,2578280
2319061,2578367
2319061,2578377
2319061,2320442
2319061,2575306
2319061,2575203
2319061,2575233
2319061,2575434
2319061,2575295
2319061,2577342
2319066,2575031
2319066,2577299
2319067,2319073
2319067,2319072
2319067,2319068
2319069,2578566
2319069,2578570
2319069,2323151
2319070,2578570
2319070,2577348
2319070,2578247
2319070,2319694
2319070,2575271
2319070,2575430
2319070,2575046
2319070,2575233
2319070,2319069
2319071,2319074
2319071,2320673
2319071,2575046
2319071,2577436
2319072,2319068
2319073,2319068
2319073,2575305
2319074,2319075
2319074,2319071
2319074,2320680
2319074,2320670
2319074,2320671
2319074,2575318
2319074,2575348
2319074,2575002
2319074,2320653
2319074,2577416
2319075,2319074
2319075,2320528
2319075,2320472
2319075,2575402
2319075,2575430
2319075,2575187
2319075,2577358
2319076,2319107
2319076,2319077
2319076,2319098
2319076,2575348
2319076,2574990
2319076,2575430
2319076,2577451
2319077,2319098
2319077,2319076
2319077,2319096
2319077,2319089
2319077,2319107
2319077,2320528
2319077,2320659
2319077,2320670
2319077,2320671
2319077,2575318
2319077,2575348
2319077,2575002
2319077,2320653
2319077,2577416
2319082,2319106
2319082,2322907
2319082,2319098
2319082,2319694
2319082,2575271
2319082,2575161
2319083,2319801
2319083,2575271
2319083,2319106
2319083,2319098
2319083,2586857
2319083,2319694
2319083,2575366
2319083,2323151
2319084,2575430
2319084,2319106
2319084,2322907
2319084,2319694
2319085,2319098
2319085,2319801
2319085,2586857
2319085,2319694
2319085,2575161
2319085,2319097
2319086,2322907
2319086,2319694
2319087,2319106
2319087,2322907
2319087,2319694
2319088,2319801
2319088,2575271
2319088,2319098
2319088,2586857
2319088,2319694
2319088,2575161
2319088,2575042
2319088,2319097
2319089,2319077
2319089,2319107
2319089,2320528
2319089,2320673
2319089,2320671
2319089,2575046
2319089,2575233
2319089,2577436
2319090,2575271
2319090,2319098
2319090,2323150
2319090,2319694
2319090,2319097
2319091,2319077
2319091,2319801
2319091,2319089
2319091,2323151
2319096,2319098
2319096,2319107
2319096,2319077
2319096,2320528
2319096,2577322
2319096,2575305
2319096,2575430
2319096,2575187
2319096,2575110
2319096,2577480
2319097,2323173
2319097,2575066
2319097,2323151
2319098,2320671
2319099,2319801
2319099,2575271
2319099,2319098
2319099,2586857
2319099,2319694
2319099,2575161
2319099,2319097
2319100,2319098
2319100,2319801
2319100,2586857
2319100,2319694
2319100,2575161
2319100,2319097
2319107,2320680
2319107,2320679
2319107,2320659
2319107,2320671
2319107,2575305
2319113,2575041
2319113,2575271
2319113,2319271
2319113,2319198
2319114,2319694
2319114,2319191
2319115,2319239
2319115,2319271
2319115,2319118
2319116,2319112
2319116,2319148
2319116,2319271
2319116,2319147
2319116,2575318
2319116,2575430
2319116,2319161
2319118,2319239
2319118,2319271
2319118,2319147
2319118,2575430
2319119,2319112
2319119,2319271
2319119,2575271
2319119,2319694
2319119,2319210
2319120,2319220
2319120,2320670
2319120,2319271
2319120,2319266
2319120,2575318
2319120,2575348
2319120,2575002
2319120,2574996
2319120,2320653
2319120,2319148
2319121,2575430
2319121,2575208
2319122,2319112
2319122,2575041
2319122,2319271
2319122,2575271
2319122,2319117
2319122,2319694
2319122,2575042
2319122,2319210
2319123,2320679
2319123,2320659
2319128,2319130
2319128,2577453
2319128,2577504
2319128,2575348
2319128,2575430
2319128,2575046
2319128,2575002
2319128,2575070
2319128,2575110
2319128,2577451
2319129,2319196
2319129,2319801
2319129,2575271
2319129,2586857
2319129,2319694
2319129,2575430
2319129,2575161
2319129,2575233
2319129,2323151
2319130,2319128
2319130,2319219
2319130,2319123
2319130,2320528
2319130,2320659
2319130,2320670
2319130,2319182
2319130,2319271
2319130,2319266
2319130,2575318
2319130,2575348
2319130,2575002
2319130,2320653
2319130,2319148
2319131,2319132
2319131,2320673
2319131,2319148
2319131,2575233
2319131,2319182
2319132,2319237
2319132,2319192
2319132,2320670
2319132,2319182
2319132,2319271
2319132,2319266
2319132,2575318
2319132,2575348
2319132,2575002
2319132,2320653
