source,target
77931,78399
77931,658139
77931,683350
77931,78399
77931,78276
77931,78614
77931,78596
77944,78399
77944,658139
77944,78399
77944,78614
77944,78596
77944,77882
77944,78608
77953,685682
77953,685592
77953,685692
77953,685864
77953,685578
77953,685582
77953,108888
77953,652352
77953,652134
77953,648842
77953,684920
77953,652221
77954,713048
77954,718307
77954,700528
77954,700489
77954,694507
77954,697028
77954,684833
77954,697318
77954,697978
77954,108259
77954,78277
77954,78054
77956,78592
77956,660707
77956,683350
77956,660378
77956,684909
77956,684920
77956,77778
77956,77931
77956,78199
77956,78202
77956,78315
77956,78276
77956,78618
77956,77771
77956,77720
77956,78596
77956,78401
77956,78170
77956,78592
77956,78133
77961,713048
77961,697793
77961,684920
77961,698048
77961,695928
77961,696105
77961,697056
77961,695542
77961,697271
77961,697281
77961,697191
77961,695658
77961,696530
77961,695397
77961,697978
77961,697798
77961,694061
77961,697170
77961,698044
77961,696004
77961,694654
77961,695215
77961,695218
77961,698151
77961,696289
77961,696516
77961,697233
77961,695800
77961,697122
77961,78280
77980,713048
77980,713044
77980,696962
77980,684966
77980,684974
77980,684815
77980,685321
77980,684833
77980,684920
77980,78052
77980,78281
77980,79163
77980,79163
77998,78167
77998,78159
77998,77900
78033,78138
78033,684920
78052,713044
78052,696962
78052,697028
78052,684966
78052,684815
78052,684833
78052,78281
78052,105137
78052,77888
78053,77804
78053,665588
78054,651544
78054,697028
78054,713048
78058,106814
78058,77773
78058,108948
78058,713045
78059,672828
78059,672828
78074,78172
78074,78270
78074,78593
78074,684830
78074,679096
78074,683350
78074,78172
78076,78399
78076,658139
78076,683350
78076,78399
78076,78316
78076,78614
78076,78163
78076,77901
78076,78059
78080,78918
78080,77773
78080,78918
78080,105229
78080,684830
78080,679094
78080,108888
78080,649604
78080,77773
78083,108042
78083,77961
78083,78280
78083,695215
78083,733853
78083,695269
78083,732550
78083,698048
78083,695928
78083,696105
78083,697056
78083,695542
78083,697271
78083,697799
78083,697281
78083,697191
78083,695658
78083,696530
78083,695397
78083,697978
78083,694061
78083,697170
78083,698044
78083,696004
78083,694654
78083,695218
78083,698151
78083,694578
78083,696289
78083,696516
78083,697233
78083,695800
78083,697122
78083,649292
78096,78630
78096,78614
78096,78316
78096,658139
78096,78630
78097,77804
78097,78608
78097,77882
78097,78596
78097,78614
78097,77778
78097,684909
78097,684966
78097,684830
78097,679096
78097,668661
78097,108888
78097,77778
78098,77768
78098,79473
78098,78133
78098,684830
78098,653253
78098,108888
78098,648634
78098,733584
78098,657017
78098,683350
78098,697028
78098,77768
78098,684966
78098,684833
78098,684877
78098,684909
78098,684916
78098,684920
78098,77778
78098,77944
78098,78076
78098,78596
78098,77882
78098,78608
78098,78163
78098,77901
78098,78132
78098,83392
78098,695261
78098,105229
78098,653303
78098,79473
78101,77953
78101,108948
78101,77732
78101,699213
78101,651346
78101,685007
78101,684916
78101,684909
78101,684877
78101,650880
78101,108888
78101,685277
78129,77804
78129,78596
78129,78614
78129,78618
78129,77778
78129,684920
78129,684909
78129,684830
78129,679096
78129,683350
78129,678256
78129,668661
78129,77778
78132,651544
78132,78617
78132,77773
78132,684920
78132,684830
78132,108888
78133,108888
78133,733584
78133,684830
78133,78135
78133,77953
78133,78311
78133,109357
78135,684830
78135,713044
78135,108888
78135,695438
78135,694429
78135,697894
78135,696962
78135,694495
78135,697449
78135,684830
78135,685009
78135,684966
78135,684815
78135,684967
78135,684980
78135,685321
78135,684833
78135,684978
78135,684877
78135,684909
78135,684920
78135,78401
78135,78311
78154,77804
78154,78274
78154,77778
78154,684830
78154,679096
78154,683350
78154,660707
78154,668661
78154,77778
78160,78399
78160,658139
78160,660707
78160,683350
78160,78399
78160,78274
78163,682457
78163,682457
78163,684833
78163,77733
78163,77954
78167,77900
78170,77778
78170,668661
78170,678256
78170,683350
78170,679096
78170,684830
78170,684909
78170,684920
78170,77778
78170,78276
78170,78614
78170,78596
78170,77804
78172,77778
78172,668661
78172,678256
78172,683350
78172,679096
78172,684830
78172,684966
78172,684909
78172,684920
78172,77778
78172,78316
78172,78593
78172,78270
78172,78614
78172,77804
78198,682457
78198,682457
78199,78399
78199,658139
78199,683350
78199,78399
78199,78618
78199,78614
78199,78596
78202,78399
78202,658139
78202,660707
78202,78399
78202,77771
78202,77720
78270,682457
78270,682457
78271,77773
78271,685426
78271,685163
78271,78058
78271,684920
78271,684977
78271,684835
78271,684839
78271,650375
78271,108888
78271,108948
78271,684835
78274,682457
78274,682457
78276,682457
78276,682457
78277,713048
78277,697978
78277,651544
78277,78280
78277,77961
78278,78592
78278,660707
78278,683350
78278,684966
78278,684974
78278,684833
78278,684909
78278,684920
78278,77778
78278,78613
78278,78096
78278,78314
78278,78202
78278,78593
78278,78270
78278,77771
78278,77720
78278,78592
78278,78133
78280,713048
78280,697793
78280,698048
78280,696105
78280,695542
78280,697281
78280,695397
78280,697978
78280,694061
78280,697170
78280,698044
78280,696004
78280,694654
78280,698151
78280,696289
78280,697233
78280,695800
78280,697122
78284,78172
78284,78270
78284,78593
78284,684909
78284,684966
78284,684830
78284,679096
78284,683350
78284,78172
78311,108948
78311,713044
78311,650880
78311,684877
78311,684909
78311,684920
78311,685007
78311,77953
78311,77732
78311,685004
78311,78401
78314,78630
78314,78614
78314,78316
78314,658139
78314,78630
78315,78399
78315,658139
78315,683350
78315,660378
78315,78399
78315,78614
78315,78596
78316,672828
78316,672828
78316,684966
78392,79443
78392,79443
78392,105229
78392,77804
78392,78624
78392,678027
78394,77804
78394,77720
78394,77771
78394,77778
78394,684909
78394,684877
78394,684830
78394,679096
78394,660707
78394,668661
78394,77778
78398,77735
78398,109357
78398,653303
78398,684912
78398,733584
78399,679096
78399,679096
78399,663672
78399,673170
78399,682457
78399,665588
78399,77804
78401,108888
78401,685009
78401,684909
78401,77732
78401,77857
78401,77980
78402,78401
78402,78311
78402,733880
78402,77953
78402,684920
78402,684916
78402,684909
78402,684877
78402,685004
78402,108888
78402,685277
78402,103905
78402,733880
78589,733880
78589,103905
78589,701956
78589,687424
78589,687420
78589,704259
78589,705597
78589,726347
78589,726063
78589,725540
78589,649903
78589,733880
78589,733606
78589,78609
78591,78592
78591,77804
78591,78198
78591,78274
78591,77841
78591,78160
78591,78623
78591,77778
78591,675529
78591,683350
78591,660707
78591,78592
78592,102954
78592,108888
78592,657017
78592,679096
78592,663672
78592,673170
78592,682457
78592,78133
78592,711829
78592,647549
78592,653303
78592,78617
78592,651544
78592,77773
78593,663672
78593,663672
78593,672828
78593,681662
78593,684966
78593,684909
78593,78614
78593,78316
78595,78172
78595,78270
78595,78593
78595,684909
78595,684974
78595,684966
78595,684830
78595,679096
78595,683350
78595,78172
78596,663672
78596,663672
78596,672828
78596,681662
78596,684909
78596,78614
78608,682457
78608,682457
78609,725856
78612,79463
78612,79445
78612,79415
78612,106883
78612,108888
78612,685461
78612,686007
78612,685475
78613,78630
78613,78614
78613,78316
78613,658139
78613,78630
78614,672828
78614,672828
78614,684909
78615,77804
78615,78596
78615,78614
78615,77778
78615,684920
78615,684909
78615,684830
78615,679096
78615,660378
78615,683350
78615,678256
78615,668661
78615,77778
78617,78058
78617,685778
78617,78271
78617,684977
78617,108888
78618,682457
78618,682457
78623,77804
78623,78198
78623,77778
78623,684830
78623,675529
78623,679096
78623,683350
78623,660707
78623,668661
78623,77778
78624,105229
78624,78399
78624,77773
78624,657509
78624,679094
78624,650375
78624,108888
78624,649604
78624,657509
78624,77773
78626,79706
78626,79397
78626,733584
78626,79340
78626,652061
78626,109357
78627,79342
78627,79342
78628,649491
78628,651544
78628,650459
78628,108904
78628,78696
78628,79395
78628,79395
78629,680051
78629,78707
78629,78700
78629,80327
78629,663186
78629,79395
78629,652363
78629,647757
78629,650946
78629,661866
78629,676893
78629,655800
78629,661726
78629,666908
78629,680051
78629,670653
78629,692802
78629,108356
78629,79413
78629,652352
78629,733853
78629,79388
78629,79406
78629,79420
78629,79435
78629,79420
78630,78270
78630,78593
78630,78399
78630,683350
78630,78399
78696,82575
78696,81384
78696,79707
78696,81004
78696,80194
78696,84639
78696,79437
78696,79437
78696,79707
78696,80194
78696,81004
78696,82575
78696,83712
78696,84070
78696,84639
78697,105160
78697,80491
78697,81522
78697,79468
78697,648720
78697,651793
78697,652134
78697,685944
78697,659378
78697,79425
78697,79455
78697,79706
78697,81068
78697,79847
78697,78701
78697,81522
78697,81068
78697,80491
78697,79425
78697,79388
78697,673846
78697,79426
78697,79377
78697,79381
78697,79467
78697,79432
78697,79379
78697,79340
78697,649903
78697,685271
78697,713044
78697,648355
78697,649604
78697,685583
78697,685271
78697,685899
78697,685579
78697,685525
78697,685721
78697,685240
78697,685477
78697,109357
78697,108948
78697,652420
78697,108888
78697,650076
78697,108119
78697,108523
78697,109076
78697,104382
78697,651346
78697,652202
78697,650375
78697,652976
78697,650946
78697,103476
78697,648842
78697,676893
78697,659062
78697,673429
78697,672554
78697,657237
78697,673605
78697,673906
78697,680799
78697,680338
78697,656091
78697,692802
78697,107533
78697,652221
78697,651544
78701,652221
78702,78696
78702,79455
78702,79340
78702,108888
78702,109357
78703,647551
78703,79397
78703,78696
78703,79706
78706,79402
78706,80261
78706,79403
78706,80261
78706,79402
78706,692802
78754,79422
78754,79854
78754,79854
78754,79422
78754,80270
78754,79830
78754,708789
78754,707902
78754,705597
78754,704259
78754,724083
78754,649602
78754,649604
78754,103369
78754,651237
78754,651085
78754,652727
78754,106646
78754,650577
78754,648072
78754,648160
78788,79412
78788,79412
78788,651544
78788,102046
78788,78913
78788,79245
78788,78913
78878,702729
78878,702482
78878,704128
78878,654536
78878,684200
78878,653018
78878,51458
78878,650074
78878,704128
78878,702482
78913,79711
78913,79392
78913,79711
78913,79392
78913,102046
78913,79245
78918,105229
78918,78080
78918,684830
78918,679094
78918,649604
78918,108888
78918,78080
78920,651544
78920,79249
78920,79245
78920,79160
78920,79090
78921,78920
78921,702729
78921,651544
78921,79245
78921,707296
78921,707296
79031,79247
79031,711836
79031,648160
79031,648072
79031,650577
79031,106646
79031,652727
79031,651085
79031,105139
79031,649604
79031,652134
79031,704259
79031,705597
79031,79204
79031,79269
79031,712029
79031,711836
79031,711979
79031,79383
79031,79713
79031,79209
79031,79383
79031,79713
79031,78754
79031,79084
79031,79196
79051,79382
79051,79715
79051,79715
79051,79382
79051,650677
79051,102046
79051,79104
79051,708789
79051,707902
79051,711929
79051,710019
79051,705597
79051,702442
79051,709750
79051,704259
79051,651793
79051,691252
79051,691465
79051,690383
79051,647757
79051,724083
79051,649604
79051,102825
79051,652997
79051,651085
79051,652727
79051,106646
79051,650577
79051,648072
79051,648160
79074,79380
79074,79380
79074,708789
79074,710212
79074,705597
79074,704259
79074,724083
79074,102825
79074,649437
79084,702729
79084,708789
79084,703433
79084,703785
79084,702482
79084,711929
79084,705597
79084,704259
79084,651793
79084,690383
79084,647757
79084,724083
79084,649602
79084,652997
79090,79160
79090,79249
79106,80338
79106,80699
79106,80699
79106,80338
79106,79849
79106,79343
79106,102046
79106,703655
79106,708789
79106,705234
79106,703076
79106,707296
79106,707546
79106,705597
79106,704259
79106,649604
79106,651460
79106,103369
79106,106781
79118,670134
79118,711979
79118,733880
79118,650452
79118,711983
79118,79225
79118,79162
79118,669563
79118,733880
79124,79249
79124,79245
79124,650856
79124,649615
79124,653335
79124,649615
79124,653335
79127,79376
79127,79376
79127,78878
79127,708612
79127,702385
79127,709213
79127,705597
79127,704259
79127,708364
79127,108888
79127,724083
79128,684833
79128,684830
79128,684966
79128,684909
79128,697028
79128,77900
79151,711979
79151,711836
79151,79225
79151,711836
79160,79090
79160,79275
79160,79249
79162,79698
79162,691803
79162,79698
79162,79208
79162,79167
79162,706836
79162,708789
79162,706528
79162,702409
79162,709995
79162,711929
79162,705597
79162,704259
79162,691252
79162,691465
79162,690383
79162,647757
79162,649491
79162,652997
79162,647749
79162,651085
79163,684815
79163,713044
79163,685321
79163,696962
79163,77980
79163,684966
79163,684974
79163,78052
79163,78281
79163,684920
79163,684833
79166,79824
79166,80235
79166,80235
79166,79824
79166,648547
79166,711836
79166,712029
79166,79074
79166,109357
79166,711836
79167,702729
79167,703785
79167,702482
79167,649491
79167,702482
79195,102261
79195,717012
79195,668661
79195,77804
79195,684830
79195,733791
79195,660707
79195,80233
79195,79836
79195,77778
79195,77779
79195,77778
79196,79614
79196,691803
79196,79104
79196,79208
79196,79247
79196,711929
79196,705597
79196,704259
79196,691252
79196,691465
79196,690383
79196,647757
79196,649604
79196,652997
79196,651085
79203,79693
79203,79693
79203,102046
79203,79124
79203,78921
79203,79245
79203,79253
79203,79160
79203,711929
79203,705597
79203,704259
79203,660750
79203,651793
79203,713766
79203,735263
79203,735192
79203,735786
79203,690383
79203,647757
79203,108888
79203,724083
79203,103311
79203,650609
79203,652997
79203,106949
79203,651085
79206,80270
79206,79830
79206,79159
79206,705597
79206,704259
79206,649604
79206,650856
79206,105132
79207,78281
79207,77888
79208,649287
79208,648602
79208,653253
79208,725161
79208,648634
79208,651793
79208,103054
79208,649287
79209,651085
79209,105139
79209,652997
79209,649604
79209,649458
79209,724083
79209,647757
79209,690383
79209,691465
79209,691252
79209,651793
79209,704259
79209,707883
79209,702442
79209,705597
79209,710019
79209,711929
79209,702482
79209,102046
79209,650677
79209,79696
79209,80193
79209,80891
79209,81404
79209,81681
79209,79696
79209,80193
79209,80891
79209,81404
79209,81681
79210,651544
79210,711836
79210,711829
